"id","policyName","title","description","origin.originName","productUnits","detectedAt","status","type","severity","integration.name","assignedUser","comments","lastUpdateTime"
"CB6AA24E64","EnsureThatEc2IsEbsOptimized","Ensure that EC2 is EBS optimized","Ensuring that EC2 instances are EBS-optimized will help to deliver enhanced performance for EBS workloads. They provide dedicated throughput to Amazon Elastic Block Store (EBS) volumes, which can result in improved EBS performance. Additionally, EBS-optimized instances use a separate network connection for EBS traffic, which can reduce network latency and improve the performance of EBS-intensive workloads.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:21.6Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:21.6Z"
"45D6C092E3","EnsureDbInstanceGetsAllMinorUpgradesAutomatically","Ensure DB instance gets all minor upgrades automatically","When Amazon Relational Database Service (Amazon RDS) supports a new version of a database engine, you can upgrade your DB instances to the new version. There are two kinds of upgrades: major version upgrades and minor version upgrades. Minor upgrades helps maintain a secure and stable RDS with minimal impact on the application. For this reason, we recommend that your automatic minor upgrade is enabled. Minor version upgrades only occur automatically if a minor upgrade replaces an unsafe version, such as a minor upgrade that contains bug fixes for a previous version.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:21.6Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:21.6Z"
"3E5637769A","EnsureRdsInstancesHaveMultiAzEnabled","Ensure that RDS instances have Multi-AZ enabled","Amazon RDS Multi-AZ deployments provide enhanced availability for databases within a single region. In the event of a planned or unplanned outage of your DB instance, Amazon RDS automatically switches to a standby replica in another Availability Zone if you have enabled Multi-AZ. RDS Multi-AZ deployments offer the following benefits: 1. Enhanced durability.  2. Increased availability.  3. Protection of your database performance.  4. Automatic failover.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:21.621Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:21.621Z"
"8FF1017FED","EnsureDetailedMonitoringForEc2InstancesIsEnabled","Ensure that detailed monitoring is enabled for EC2 instances","Enabling detailed monitoring for Amazon Elastic Compute Cloud (EC2) instances can provide you with additional data and insights about the performance and utilization of your instances. : Detailed monitoring can provide you with more data about the utilization of your instances, which can be helpful for capacity planning and optimization.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:21.621Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:21.621Z"
"9ACADC4CE1","PublicPasswordInUrl","Public secret detected: password in URL","Possible password in URL was detected in a public repository. Consider it compromised. Make sure to inspect any abuse in the entire time the secret was exposed and revoke it if necessary","sandbox-legitsecurity/NodeGoat","['All']","2024-01-05T13:05:23.633Z","Open","Secret","Critical","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.633Z"
"0B8783BCA3","EnsureThatEc2IsEbsOptimized","Ensure that EC2 is EBS optimized","Ensuring that EC2 instances are EBS-optimized will help to deliver enhanced performance for EBS workloads. They provide dedicated throughput to Amazon Elastic Block Store (EBS) volumes, which can result in improved EBS performance. Additionally, EBS-optimized instances use a separate network connection for EBS traffic, which can reduce network latency and improve the performance of EBS-intensive workloads.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:21.622Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:21.622Z"
"54DAC70E53","EnsureAwsSecurityGroupDoesNotAllowAllTrafficOnSshPort22","Ensure no security groups allow ingress from 0.0.0.0:0 to port 22","Security groups are stateful and provide filtering of ingress/egress network traffic to AWS resources. We recommend that security groups do not allow unrestricted ingress access to port 22. Removing unfettered connectivity to remote console services, such as SSH, reduces a server's exposure to risk.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:21.633Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:21.633Z"
"93EE1D47E5","EnsureEbsVolumeIsEncryptedByKmsUsingACustomerManagedKeyCmk","Ensure EBS Volume is encrypted by KMS using a customer managed Key (CMK)","Amazon EBS automatically creates a unique AWS managed key in each Region where you store AWS resources. This KMS key has the alias alias/aws/ebs. By default, Amazon EBS uses this KMS key for encryption. Alternatively, you can specify a symmetric customer managed key that you created as the default KMS key for EBS encryption. Using your own KMS key gives you more flexibility, including the ability to create, rotate, and disable KMS keys.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:21.669Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:21.669Z"
"7399110B19","EnsureNoSecurityGroupsAllowIngressFrom00000ToPort80","Ensure no security groups allow ingress from 0.0.0.0:0 to port 80","","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:21.631Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:21.631Z"
"CD42E6BC0C","EnsureInstanceMetadataServiceVersion1IsNotEnabled","Ensure Instance Metadata Service Version 1 is not enabled","The Instance Metadata Service (IMDS) is an on-instance component used by code on the instance to securely access instance metadata. You can access instance metadata from a running instance using one of the following methods: - Instance Metadata Service Version 1 (IMDSv1) – a request/response method - Instance Metadata Service Version 2 (IMDSv2) – a session-oriented method As a request/response method IMDSv1 is prone to local misconfigurations:  - Open proxies, open NATs and routers, server-side reflection vulnerabilities. - One way or another, local software might access local-only data.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:21.622Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:21.622Z"
"02CF2EB468","EnsureInstanceMetadataServiceVersion1IsNotEnabled","Ensure Instance Metadata Service Version 1 is not enabled","The Instance Metadata Service (IMDS) is an on-instance component used by code on the instance to securely access instance metadata. You can access instance metadata from a running instance using one of the following methods: - Instance Metadata Service Version 1 (IMDSv1) – a request/response method - Instance Metadata Service Version 2 (IMDSv2) – a session-oriented method As a request/response method IMDSv1 is prone to local misconfigurations:  - Open proxies, open NATs and routers, server-side reflection vulnerabilities. - One way or another, local software might access local-only data.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:21.628Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:21.628Z"
"8AA66C3DD2","EnsureEverySecurityGroupRuleHasADescription","Ensure every security groups rule has a description","Descriptions can be up to 255 characters long and can be set and viewed from the AWS Management Console, AWS Command Line Interface (CLI), and the AWS APIs. We recommend you add descriptive text to each of your Security Group Rules clarifying each rule's goals, this helps prevent developer errors.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:21.582Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:21.582Z"
"FE313A304E","EnsureDetailedMonitoringForEc2InstancesIsEnabled","Ensure that detailed monitoring is enabled for EC2 instances","Enabling detailed monitoring for Amazon Elastic Compute Cloud (EC2) instances can provide you with additional data and insights about the performance and utilization of your instances. : Detailed monitoring can provide you with more data about the utilization of your instances, which can be helpful for capacity planning and optimization.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:21.621Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:21.621Z"
"71757F9E0E","EnsureAwsEbsVolumesAreEncrypted","Ensure all data stored in the EBS is securely encrypted","Encrypting EBS volumes ensures that replicated copies of your images are secure even if they are accidentally exposed. AWS EBS encryption uses AWS KMS customer master keys (CMK) when creating encrypted volumes and snapshots. Storing EBS volumes in their encrypted state reduces the risk of data exposure or data loss. We recommend you encrypt all data stored in the EBS.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:21.7Z","Open","IaC","High","sandbox-legitsecurity","None","[]","2024-01-05T13:05:21.7Z"
"DDA0816594","EnsureEc2UserDataDoesNotExposeSecrets","Ensure no hard-coded secrets exist in EC2 user data","User Data is a metadata field of an EC2 instance that allows custom code to run after the instance is launched. It contains code exposed to any entity which has the most basic access to EC2, even read-only configurations. This code is not encrypted. Removing secrets from easily-accessed unencrypted places reduces the risk of passwords, private keys and more from being exposed to third parties.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:21.673Z","Open","IaC","High","sandbox-legitsecurity","None","[]","2024-01-05T13:05:21.673Z"
